"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051382","kinetochore assembly","3/744","16/28832",0.1875,7.26612903225806,4.08035913867792,0.00745663627394799,0.0247349232101735,0.0138464957228861,"Cenpw/Dlgap5/Kntc1",3
"GO:0070278","extracellular matrix constituent secretion","3/744","16/28832",0.1875,7.26612903225806,4.08035913867792,0.00745663627394799,0.0247349232101735,0.0138464957228861,"Adtrp/Notch1/Rgcc",3
"GO:0071941","nitrogen cycle metabolic process","3/744","16/28832",0.1875,7.26612903225806,4.08035913867792,0.00745663627394799,0.0247349232101735,0.0138464957228861,"Arg1/Arg2/Pkd1",3
"GO:0072044","collecting duct development","3/744","16/28832",0.1875,7.26612903225806,4.08035913867792,0.00745663627394799,0.0247349232101735,0.0138464957228861,"Notch1/Pkd1/Spp1",3
"GO:0097709","connective tissue replacement","3/744","16/28832",0.1875,7.26612903225806,4.08035913867792,0.00745663627394799,0.0247349232101735,0.0138464957228861,"Clec10a/Il1a/Timp1",3
"GO:1902969","mitotic DNA replication","3/744","16/28832",0.1875,7.26612903225806,4.08035913867792,0.00745663627394799,0.0247349232101735,0.0138464957228861,"Cdc45/Rad51/Tk1",3
"GO:1903671","negative regulation of sprouting angiogenesis","3/744","16/28832",0.1875,7.26612903225806,4.08035913867792,0.00745663627394799,0.0247349232101735,0.0138464957228861,"Flt1/Sema6a/Thbs1",3
"GO:0030902","hindbrain development","12/744","206/28832",0.058252427184466,2.25743814594425,2.94778510722604,0.00752235197273571,0.0249365721584729,0.0139593778724051,"Cplane1/Egr2/Fcgr2b/Gata2/Igf1/Mafb/Myh10/Nfix/Phox2a/Rora/Smad9/Uqcrq",12
"GO:0006941","striated muscle contraction","11/744","181/28832",0.0607734806629834,2.35513574526228,2.97651522817104,0.00758278654260252,0.0251040323601399,0.0140531213195318,"Adra1a/Adrb2/Agrn/Arg2/Dsp/Jup/Myh14/Myh7/Ryr2/Stc1/Synm",11
"GO:0141193","nuclear receptor-mediated signaling pathway","11/744","181/28832",0.0607734806629834,2.35513574526228,2.97651522817104,0.00758278654260252,0.0251040323601399,0.0140531213195318,"Aldh1a3/Cry2/Cyp7b1/Fabp5/Igf1/Kank2/Klf9/Per1/Pim1/Ppara/Zfp366",11
"GO:0000271","polysaccharide biosynthetic process","6/744","67/28832",0.0895522388059701,3.47038998555609,3.29478168287714,0.00761139063454026,0.0251822610405509,0.0140969133733625,"Has2/Igf1/Nr1d1/Per2/Ppp1r3c/Ptger4",6
"GO:0030522","intracellular receptor signaling pathway","19/744","396/28832",0.047979797979798,1.85934614966873,2.8024468726882,0.00763408191939712,0.0252408378027356,0.0141297043741738,"Aldh1a3/Casp4/Cry2/Cyp7b1/Fabp5/Flt1/Igf1/Kank2/Kcnk13/Klf9/Per1/Pim1/Ppara/Pycard/Rora/Scimp/Tlr4/Trem2/Zfp366",19
"GO:0043010","camera-type eye development","20/744","425/28832",0.0470588235294118,1.82365591397849,2.78409155560276,0.00773292755968986,0.0254058579542183,0.0142220818924818,"Acvr2b/Aldh1a3/Atp2b4/C3/Dll4/Fjx1/Flt1/Gja1/Inhba/Kdr/Lif/Lrp5/Myh10/Nes/Nfix/Notch1/Per1/Ret/Slc7a11/Tmod1",20
"GO:0009262","deoxyribonucleotide metabolic process","5/744","48/28832",0.104166666666667,4.03673835125448,3.42695445439456,0.00773618562861612,0.0254058579542183,0.0142220818924818,"Ak2/Gda/Nme1/Nme2/Tyms",5
"GO:0045066","regulatory T cell differentiation","5/744","48/28832",0.104166666666667,4.03673835125448,3.42695445439456,0.00773618562861612,0.0254058579542183,0.0142220818924818,"Fancd2/Foxo3/Ifng/Lilrb4a/Socs1",5
"GO:0051452","intracellular pH reduction","5/744","48/28832",0.104166666666667,4.03673835125448,3.42695445439456,0.00773618562861612,0.0254058579542183,0.0142220818924818,"Atp6v0a4/Car2/Rab20/Slamf8/Ttpa",5
"GO:0055023","positive regulation of cardiac muscle tissue growth","5/744","48/28832",0.104166666666667,4.03673835125448,3.42695445439456,0.00773618562861612,0.0254058579542183,0.0142220818924818,"Cdk1/Igf1/Notch1/Pim1/Tgfbr3",5
"GO:0010586","miRNA metabolic process","8/744","110/28832",0.0727272727272727,2.81837732160313,3.10977467561595,0.00773866462510145,0.0254058579542183,0.0142220818924818,"Foxo3/Gata2/Il10/Lilrb4a/Notch3/Ppara/Spi1/Tead1",8
"GO:0090288","negative regulation of cellular response to growth factor stimulus","8/744","110/28832",0.0727272727272727,2.81837732160313,3.10977467561595,0.00773866462510145,0.0254058579542183,0.0142220818924818,"Atp2b4/Gpr155/Il4/Nanog/Notch1/Sema6a/Thbs1/Tnfaip6",8
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","7/744","88/28832",0.0795454545454545,3.08260019550342,3.18441419657018,0.00773920050679665,0.0254058579542183,0.0142220818924818,"Arg1/Cish/Il1rn/Il6/Mmp12/Tnfrsf11b/Trem2",7
"GO:0038084","vascular endothelial growth factor signaling pathway","7/744","88/28832",0.0795454545454545,3.08260019550342,3.18441419657018,0.00773920050679665,0.0254058579542183,0.0142220818924818,"Cd63/Flt1/Flt4/Jcad/Kdr/Ret/Sema6a",7
"GO:0042698","ovulation cycle","7/744","88/28832",0.0795454545454545,3.08260019550342,3.18441419657018,0.00773920050679665,0.0254058579542183,0.0142220818924818,"Foxo3/Has2/Inhba/Mmp19/Notch1/Ptger4/Tnfaip6",7
"GO:0070509","calcium ion import","7/744","88/28832",0.0795454545454545,3.08260019550342,3.18441419657018,0.00773920050679665,0.0254058579542183,0.0142220818924818,"Ace/Adrb2/Ccl12/Lgals3/P2rx1/Pkd2/Stc1",7
"GO:0007565","female pregnancy","13/744","233/28832",0.055793991416309,2.16216715122987,2.8988586881369,0.00784757456508036,0.0257449270566668,0.01441189120933,"Ace/Adra2a/Ccl2/Corin/Ctsb/Gja1/Junb/Klf9/Lif/Mmp12/Reck/Stc1/Timp1",13
"GO:0006221","pyrimidine nucleotide biosynthetic process","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Nme1/Nme2/Nme7/Tyms",4
"GO:0015732","prostaglandin transport","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Il1a/P2ry2/Ptges/Tnfsf11",4
"GO:0036315","cellular response to sterol","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Ces1g/Gpr155/Inhba/Rora",4
"GO:0045830","positive regulation of isotype switching","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Cd40/Ifng/Il4/Tfrc",4
"GO:0048333","mesodermal cell differentiation","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Gja1/Inhba/Itga8/Nanog",4
"GO:0051984","positive regulation of chromosome segregation","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Cdc6/Cdk1/Numa1/Ska1",4
"GO:0060252","positive regulation of glial cell proliferation","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Cysltr1/Flt1/Igf1/Il6",4
"GO:0060561","apoptotic process involved in morphogenesis","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Lrp5/Notch1/Spi1/Tgfbr3",4
"GO:0060907","positive regulation of macrophage cytokine production","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Casp4/Ifng/Pycard/Tlr4",4
"GO:0070233","negative regulation of T cell apoptotic process","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Arg2/Bcl3/Tnfrsf4/Tsc22d3",4
"GO:1904893","negative regulation of receptor signaling pathway via STAT","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"Bcl3/Cish/Socs1/Socs3",4
"GO:1905523","positive regulation of macrophage migration","4/744","31/28832",0.129032258064516,5.00034686090877,3.62685861217986,0.00795619153972693,0.0258998338097091,0.0144986072939211,"C3ar1/Ccl2/Thbs1/Trem2",4
"GO:0006022","aminoglycan metabolic process","8/744","111/28832",0.0720720720720721,2.79298653492202,3.08031160170161,0.00815669679851429,0.0265354750604623,0.0148544363290492,"Chia1/Chil3/Chil4/Has2/Igf1/Pglyrp1/Ptger4/Tnfaip6",8
"GO:0045778","positive regulation of ossification","6/744","68/28832",0.0882352941176471,3.41935483870968,3.25076292868767,0.00817039862072476,0.0265629786885734,0.0148698327329825,"Acvr2b/Adrb2/Bmp6/Fam20c/Ptger4/Scube2",6
"GO:0010543","regulation of platelet activation","5/744","49/28832",0.102040816326531,3.95435593592276,3.36859454459022,0.00843643934809427,0.0273927235279366,0.0153343200601396,"Emilin2/Fcer1g/Il6/Selp/Tlr4",5
"GO:1903115","regulation of actin filament-based movement","5/744","49/28832",0.102040816326531,3.95435593592276,3.36859454459022,0.00843643934809427,0.0273927235279366,0.0153343200601396,"Acta2/Dsp/Jup/Ryr2/Stc1",5
"GO:0043409","negative regulation of MAPK cascade","11/744","184/28832",0.0597826086956522,2.31673679289388,2.91619553784115,0.0085288722432287,0.0276750969841177,0.0154923914161752,"Atf3/Cd300a/Dok2/Igf1/Lif/Lilrb4a/Pbk/Per1/Sema6a/Tlr4/Trem2",11
"GO:0003333","amino acid transmembrane transport","8/744","112/28832",0.0714285714285714,2.76804915514593,3.05117446543501,0.00859143229471993,0.0278424009448606,0.0155860474003545,"Arg1/Arg2/Nfkbie/Per2/Rgs4/Slc6a20a/Slc6a9/Slc7a11",8
"GO:0006576","biogenic amine metabolic process","8/744","112/28832",0.0714285714285714,2.76804915514593,3.05117446543501,0.00859143229471993,0.0278424009448606,0.0155860474003545,"Aldh2/Cyp2d22/Epas1/Hdc/Itgam/Kynu/Srm/Tdo2",8
"GO:0009064","glutamine family amino acid metabolic process","6/744","69/28832",0.0869565217391304,3.369798971482,3.20756062798377,0.00875829151804947,0.0283287358877741,0.0158582954542386,"Arg1/Arg2/Atp2b4/Gclc/Hal/Slc7a11",6
"GO:0030193","regulation of blood coagulation","6/744","69/28832",0.0869565217391304,3.369798971482,3.20756062798377,0.00875829151804947,0.0283287358877741,0.0158582954542386,"Adtrp/Emilin2/F7/Plau/St3gal4/Thbs1",6
"GO:0071622","regulation of granulocyte chemotaxis","6/744","69/28832",0.0869565217391304,3.369798971482,3.20756062798377,0.00875829151804947,0.0283287358877741,0.0158582954542386,"C3ar1/Ccl2/Il4/S100a14/Thbs1/Tnfaip6",6
"GO:0006606","protein import into nucleus","11/744","185/28832",0.0594594594594595,2.30421389131067,2.89634988513368,0.00886374658153984,0.0283325522598393,0.0158604318416867,"Bcl3/Cdk1/Cry2/Ect2/Ifng/Il33/Il6/Jup/Kpna2/Mmp12/Notch1",11
"GO:0001977","renal system process involved in regulation of blood volume","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Coro2b/Cyba/Gja1",3
"GO:0002730","regulation of dendritic cell cytokine production","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Clec7a/Scimp/Tlr4",3
"GO:0003222","ventricular trabecula myocardium morphogenesis","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Dll4/Hey1/Notch1",3
"GO:0007096","regulation of exit from mitosis","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Cdca5/Rgcc/Ube2c",3
"GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Nme1/Nme2/Tyms",3
"GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Nme1/Nme2/Nme7",3
"GO:0030002","intracellular monoatomic anion homeostasis","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Spp1/Stc1/Tbxas1",3
"GO:0040015","negative regulation of multicellular organism growth","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Adrb2/Lgmn/Plac8",3
"GO:0043312","neutrophil degranulation","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Itgam/Ptafr/Spi1",3
"GO:0048302","regulation of isotype switching to IgG isotypes","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Cd40/Ifng/Il4",3
"GO:0060100","positive regulation of phagocytosis, engulfment","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"C3/Gata2/Trem2",3
"GO:0070943","neutrophil-mediated killing of symbiont cell","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Arg1/Cxcl1/Cxcl5",3
"GO:0071372","cellular response to follicle-stimulating hormone stimulus","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Gclc/Inhba/Notch1",3
"GO:0090336","positive regulation of brown fat cell differentiation","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Metrnl/Pim1/Vstm2a",3
"GO:1901163","regulation of trophoblast cell migration","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Gja1/Mmp12/Timp1",3
"GO:1901334","lactone metabolic process","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Gclc/Gsto1/Pon1",3
"GO:1904044","response to aldosterone","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"Ace/Inhba/Scnn1a",3
"GO:1905155","positive regulation of membrane invagination","3/744","17/28832",0.176470588235294,6.83870967741935,3.919114413776,0.00888292990293939,0.0283325522598393,0.0158604318416867,"C3/Gata2/Trem2",3
"GO:0003094","glomerular filtration","4/744","32/28832",0.125,4.84408602150538,3.54101491026947,0.00891059328282578,0.0283325522598393,0.0158604318416867,"Adgrf5/Coro2b/Cyba/Gja1",4
"GO:0003171","atrioventricular valve development","4/744","32/28832",0.125,4.84408602150538,3.54101491026947,0.00891059328282578,0.0283325522598393,0.0158604318416867,"Hey1/Mdm4/Notch1/Olfm1",4
"GO:0010458","exit from mitosis","4/744","32/28832",0.125,4.84408602150538,3.54101491026947,0.00891059328282578,0.0283325522598393,0.0158604318416867,"Cdca5/Nfix/Rgcc/Ube2c",4
"GO:0035767","endothelial cell chemotaxis","4/744","32/28832",0.125,4.84408602150538,3.54101491026947,0.00891059328282578,0.0283325522598393,0.0158604318416867,"Kdr/Lgmn/Notch1/Thbs1",4
"GO:0042537","benzene-containing compound metabolic process","4/744","32/28832",0.125,4.84408602150538,3.54101491026947,0.00891059328282578,0.0283325522598393,0.0158604318416867,"Acaa1b/Cyp4b1/Kynu/Tdo2",4
"GO:0042634","regulation of hair cycle","4/744","32/28832",0.125,4.84408602150538,3.54101491026947,0.00891059328282578,0.0283325522598393,0.0158604318416867,"Fst/Inhba/Numa1/Per1",4
"GO:0048266","behavioral response to pain","4/744","32/28832",0.125,4.84408602150538,3.54101491026947,0.00891059328282578,0.0283325522598393,0.0158604318416867,"Gria1/Htr7/Osm/Thbs1",4
"GO:0050802","circadian sleep/wake cycle, sleep","4/744","32/28832",0.125,4.84408602150538,3.54101491026947,0.00891059328282578,0.0283325522598393,0.0158604318416867,"Il6/Kcna2/Per3/Ptger4",4
"GO:0051260","protein homooligomerization","12/744","211/28832",0.0568720379146919,2.20394435101666,2.85667708932506,0.0090145924503701,0.028645239788935,0.0160354728756707,"Acacb/Aldh1a3/Ect2/Kcna2/Mapt/Me1/Pkd2/Pxdn/Pycard/Steap4/Tdo2/Tk1",12
"GO:0019217","regulation of fatty acid metabolic process","8/744","113/28832",0.0707964601769911,2.7435531449234,3.0223563409969,0.00904326657980142,0.0286823404930795,0.0160562416784233,"Acacb/Dbi/Fabp1/Fabp5/Fmo2/Pdk4/Ppara/Ubr4",8
"GO:0019226","transmission of nerve impulse","8/744","113/28832",0.0707964601769911,2.7435531449234,3.0223563409969,0.00904326657980142,0.0286823404930795,0.0160562416784233,"Gpr35/Gria1/Ifng/Il6/Kcna2/Myh14/P2rx1/S1pr1",8
"GO:0051952","regulation of amine transport","8/744","113/28832",0.0707964601769911,2.7435531449234,3.0223563409969,0.00904326657980142,0.0286823404930795,0.0160562416784233,"Adora2b/Adora3/Arg1/Arg2/Il1rn/Kcna2/Per2/Rgs4",8
"GO:0003298","physiological muscle hypertrophy","5/744","50/28832",0.1,3.8752688172043,3.31176021621697,0.00917936078717155,0.0289687807385676,0.016216589604322,"Adra1a/Akap13/Igf1/Ppara/Rgs4",5
"GO:0003301","physiological cardiac muscle hypertrophy","5/744","50/28832",0.1,3.8752688172043,3.31176021621697,0.00917936078717155,0.0289687807385676,0.016216589604322,"Adra1a/Akap13/Igf1/Ppara/Rgs4",5
"GO:0006040","amino sugar metabolic process","5/744","50/28832",0.1,3.8752688172043,3.31176021621697,0.00917936078717155,0.0289687807385676,0.016216589604322,"Aldh1a7/Chia1/Chil3/Chil4/Npl",5
"GO:0032814","regulation of natural killer cell activation","5/744","50/28832",0.1,3.8752688172043,3.31176021621697,0.00917936078717155,0.0289687807385676,0.016216589604322,"Fgr/Il21/Lilrb4a/Pglyrp1/Tyrobp",5
"GO:0044546","NLRP3 inflammasome complex assembly","5/744","50/28832",0.1,3.8752688172043,3.31176021621697,0.00917936078717155,0.0289687807385676,0.016216589604322,"Casp4/Kcnk13/Pycard/Tlr4/Trem2",5
"GO:0061049","cell growth involved in cardiac muscle cell development","5/744","50/28832",0.1,3.8752688172043,3.31176021621697,0.00917936078717155,0.0289687807385676,0.016216589604322,"Adra1a/Akap13/Igf1/Ppara/Rgs4",5
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/744","50/28832",0.1,3.8752688172043,3.31176021621697,0.00917936078717155,0.0289687807385676,0.016216589604322,"Atf3/Gpx1/Hmox1/Lgals3/Thbs1",5
"GO:1903351","cellular response to dopamine","5/744","50/28832",0.1,3.8752688172043,3.31176021621697,0.00917936078717155,0.0289687807385676,0.016216589604322,"Gna15/Gnao1/Htr7/Rgs4/Rgs9",5
"GO:0001508","action potential","11/744","186/28832",0.0591397849462366,2.29182564458319,2.87663190251424,0.00920869842825117,0.0290251752452101,0.016248158988564,"Adra1a/Dsp/Gna15/Gpr35/Gria1/Ifng/Jup/Kcna2/Myh14/P2rx1/Ryr2",11
"GO:0001909","leukocyte mediated cytotoxicity","11/744","186/28832",0.0591397849462366,2.29182564458319,2.87663190251424,0.00920869842825117,0.0290251752452101,0.016248158988564,"Arg1/Ccl2/Cxcl1/Cxcl5/Fcgr2b/Gzmb/Il21/Itgam/Rnf19b/Spi1/Tyrobp",11
"GO:0002065","columnar/cuboidal epithelial cell differentiation","9/744","137/28832",0.0656934306569343,2.54579703319991,2.95165470669421,0.00930491160663389,0.0292737492559234,0.0163873095712004,"Bhlha15/Deup1/Fam20c/Fst/Gata2/Gja1/Notch1/Tjp1/Tyms",9
"GO:0007127","meiosis I","9/744","137/28832",0.0656934306569343,2.54579703319991,2.95165470669421,0.00930491160663389,0.0292737492559234,0.0163873095712004,"Ccnb2/Ccne1/Cks2/Eme1/Fancd2/Knl1/Pttg1/Rad51/Trip13",9
"GO:0051346","negative regulation of hydrolase activity","9/744","137/28832",0.0656934306569343,2.54579703319991,2.95165470669421,0.00930491160663389,0.0292737492559234,0.0163873095712004,"Cstb/Fetub/Gapdh/Gpsm1/Pla2r1/Reck/Serpinb2/Serpind1/Timp1",9
"GO:1901605","alpha-amino acid metabolic process","12/744","212/28832",0.0566037735849057,2.19354838709677,2.83876249352389,0.009338919377606,0.02936249061456,0.0164369865737269,"Aass/Arg1/Arg2/Atp2b4/Cyp2d22/Gclc/Hal/Hdc/Kynu/Prdx4/Slc7a11/Tdo2",12
